price,year,brand,model,color,state,mileage,vin,
3450,2015,ford,door,white,oregon,192108,1fmcu9gx5fuc13614,
31000,2019,ford,f-150,white,pennsylvania,11028,1ftfw1e55kfa45440,
22900,2019,ford,f-150,white,oklahoma,11313,1ftmf1c59kkd08126,
3000,2014,ford,door,red,oregon,141595,3fa6p0lu4er381093,
28000,2019,ford,f-150,silver,pennsylvania,12886,1ftew1e50kfc34279,
23200,2019,ford,f-150,white,oklahoma,9556,1ftmf1c53kkc79173,
27000,2019,ford,f-150,blue,pennsylvania,13269,1ftew1epxkkd77667,
22800,2019,ford,f-150,white,oklahoma,16770,1ftmf1c55kkd08124,
31500,2019,ford,f-150,red,pennsylvania,13526,1ftfw1e55kfc66570,
23400,2019,ford,transit,white,oklahoma,16391,1ftyr1zm9kka54926,
28000,2019,ford,f-150,white,pennsylvania,11437,1ftew1e57kfb37614,
23400,2019,ford,transit,white,oklahoma,17964,1ftyr1ym9kka56662,
28000,2018,ford,f-150,blue,texas,5440,1ftew1cp8jfd42703,
24900,2019,ford,f-150,white,pennsylvania,13035,1ftfw1e48kkd08888,
23500,2019,ford,transit,white,oklahoma,15759,1ftyr1ym0kka56663,
36000,2018,ford,f-150,gray,texas,30002,1ftfw1e19jfd95844,
28700,2019,ford,f-150,white,pennsylvania,13673,1ftfw1e44kfa45372,
16000,2018,ford,fusion,silver,oregon,24480,3fa6p0k95jr156818,
31000,2019,ford,f-150,white,pennsylvania,13230,1ftfw1e59kfa45439,
16500,2017,ford,f-150,white,oregon,137789,1ftfw1eg0hkd21010,
28500,2019,ford,f-150,white,pennsylvania,13516,1ftfw1e52kfb51070,
10800,2017,ford,escape,black,oregon,81660,1fmcu9gd5huc55340,
28500,2019,ford,f-150,white,pennsylvania,11763,1ftew1ep6kfb50971,
25000,2017,ford,explorer,gold,oregon,34165,1fm5k8fh3hgb01057,
31000,2019,ford,f-150,white,pennsylvania,13458,1ftfw1e47kfa45446,
7800,2016,ford,door,black,oregon,104867,3fa6p0lu9gr318607,
28500,2019,ford,f-150,white,pennsylvania,14004,1ftfw1e56kfc13215,
9500,2016,ford,door,silver,oregon,69829,3fa6p0h79gr262879,
28500,2019,ford,f-150,silver,pennsylvania,13405,1ftew1ep5kfb96789,
14500,2016,ford,door,black,oregon,96151,1fm5k7d82gga11295,
25000,2019,ford,f-150,black,pennsylvania,12688,1ftfw1e40kkc25486,
14500,2016,ford,door,white,oregon,116519,1ft7x2b61geb56195,
28500,2019,ford,f-150,white,pennsylvania,12260,1ftfw1e50kfc13209,
12100,2016,ford,door,silver,oregon,29367,3fa6p0h76gr145938,
29400,2019,ford,f-150,white,pennsylvania,18982,1ftfw1e48kfa45374,
24700,2019,ford,f-150,silver,california,23795,1ftew1c42kkd75453,
8700,2016,ford,door,gray,oregon,76572,3fa6p0h76gr269546,
29500,2019,ford,f-150,white,pennsylvania,15964,1ftfw1e44kkc25474,
25800,2019,ford,f-150,silver,california,28117,1ftew1e50kkc39540,
17500,2016,ford,door,blue,oregon,116730,1ftfw1eg9gke06958,
23900,2019,ford,f-150,brown,pennsylvania,21055,1ftew1e50kfb83107,
22900,2019,ford,f-150,black,california,27794,1ftew1c55kkc38466,
19500,2016,ford,edge,black,oregon,56995,2fmpk4ap5gbb89860,
29500,2019,ford,f-150,gray,pennsylvania,16625,1ftew1e59kfa00593,
24500,2019,ford,f-150,gray,california,27689,1ftew1c46kkd75553,
11000,2016,ford,door,black,oregon,39851,3fa6p0lu5gr235305,
22400,2019,ford,f-150,black,pennsylvania,31727,1ftew1c52kfa64476,
15700,2019,ford,escape,gray,california,31586,1fmcu9gd7kub30198,
11000,2015,ford,door,black,oregon,33717,3fa6p0h75fr306648,
28000,2019,ford,f-150,black,pennsylvania,18418,1ftew1e42kfc10086,
13500,2019,ford,fusion,black,california,39013,3fa6p0cd6kr140082,
7300,2013,ford,f-150,white,oregon,125451,1ftnf1et8dkf99625,
25100,2019,ford,f-150,black,pennsylvania,21346,1ftew1c59kfb19764,
24100,2019,ford,transit,white,california,21150,1ftyr2cm0kkb25249,
6500,2014,ford,f-150,white,oregon,103862,1ftnf1et8ekg10382,
10500,2019,ford,f-150,red,pennsylvania,22001,1ftew1c47kfc12080,
16900,2019,ford,fusion,gray,california,31261,3fa6p0d93kr124089,
6000,2013,ford,door,white,oregon,140870,1ftbf2b66dea35574,
28500,2019,ford,f-150,white,pennsylvania,14358,1ftfw1e57kfc13238,
16200,2019,ford,fusion,silver,california,41672,3fa6p0d9xkr105006,
6500,2013,ford,f-150,white,oregon,95655,1ftnf1et8dkd91793,
24500,2019,ford,flex,gray,pennsylvania,19493,2fmhk6d81kba19766,
16500,2019,ford,fusion,black,california,36956,3fa6p0d91kr118405,
56500,2017,ford,door,gold,texas,23223,1ft7w2bt8hed83183,
10400,2019,ford,fusion,gray,pennsylvania,13085,3fa6p0t90kr253764,
22800,2018,ford,explorer,silver,oklahoma,36124,1fm5k8d87jgc15281,
26500,2019,ford,flex,white,pennsylvania,19147,2fmhk6dt5kba15871,
23800,2019,ford,flex,red,pennsylvania,24993,2fmhk6c82kba19874,
24700,2018,ford,f-150,white,oklahoma,41127,1ftew1e56jkd36112,
12400,2019,ford,fusion,black,pennsylvania,32365,3fa6p0lu3kr185724,
16600,2019,ford,fusion,white,pennsylvania,27774,3fa6p0ru3kr180188,
11200,2015,ford,door,blue,oklahoma,105027,1ftex1cp8fke04211,
15900,2019,ford,fusion,silver,pennsylvania,27806,3fa6p0k96kr261093,
7700,2015,ford,door,blue,oklahoma,54198,3fa6p0h77fr138558,
15100,2019,ford,fusion,white,pennsylvania,30181,3fa6p0mu3kr180747,
7200,2013,ford,door,black,oklahoma,82670,1fmcu9h94dua07603,
15600,2019,ford,fusion,gold,pennsylvania,36305,3fa6p0ruxkr116813,
39700,2019,ford,srw,white,oklahoma,10475,1ft7w2bt8kee90712,
16000,2019,ford,fusion,gray,pennsylvania,34734,3fa6p0ru7kr138767,
7500,2012,ford,door,black,oklahoma,186713,1ftfw1cf6cfb56754,
15500,2017,ford,srw,white,oregon,132150,1ft7x2b69hec16645,
19000,2019,ford,taurus,gray,pennsylvania,12928,1fahp2j84kg115859,
5500,2015,ford,door,silver,oklahoma,116539,1fmcu0gx1fub82812,
38700,2018,ford,drw,white,oklahoma,59549,1fd8w3ht1jeb13182,
21000,2019,ford,taurus,red,pennsylvania,12174,1fahp2j81kg116841,
28500,2016,ford,door,white,oklahoma,96129,1ft8w3dt6ged23165,
37200,2018,ford,drw,white,oklahoma,89809,1fd0w5ht9jeb13276,
18500,2019,ford,taurus,white,pennsylvania,18202,1fahp2j8xkg115025,
15000,2015,ford,door,white,oklahoma,128505,1ft7w2bt2fea81305,
37700,2017,ford,drw,white,oklahoma,43527,1fd8w3htxhed36198,
22200,2019,ford,transit,white,pennsylvania,15792,1ftyr2cm5kkb55220,
39950,2019,ford,f-150,white,georgia,9278,1ftew1e42kfc12713,
37600,2017,ford,drw,white,oklahoma,41925,1fd8w3ht6hed35386,
18500,2019,ford,taurus,white,pennsylvania,16924,1fahp2j87kg116553,
10000,2013,ford,door,silver,florida,119869,1fm5k7f93dgc57984,
20500,2019,ford,taurus,silver,pennsylvania,17260,1fahp2j89kg115971,
5700,2013,ford,door,white,florida,89490,1fmcu0f75dud93994,
21000,2019,ford,transit,white,pennsylvania,40772,1ftye9zm5kka75959,
22500,2019,ford,transit,white,pennsylvania,25623,1ftyr2cm5kkb17292,
29000,2019,ford,f-150,white,colorado,11669,1ftew1e53kfb51512,
13200,2013,ford,door,black,florida,138524,1ftfw1ct8dfb88189,
25500,2019,ford,transit,white,pennsylvania,13644,1ftyr2cm7kkb12031,
25700,2016,ford,door,white,texas,147935,1fd8w3ht0geb20021,
18900,2015,ford,doors,charcoal,new york,44456,2fmtk4j99fbb84272,
31500,2019,ford,wagon,black,pennsylvania,20357,1fbax2cm0kka31240,
45500,2017,ford,door,black,florida,66366,1ft7w2bt4hed76215,
11000,2017,ford,door,gray,pennsylvania,43532,3fa6p0h74hr259986,
18288,2015,ford,doors,gray,new york,45218,2fmtk4j99fbb94378,
20000,2017,ford,door,white,florida,85688,1ft7w2b62heb39135,
36600,2016,ford,door,white,pennsylvania,58902,1ft7w2bt1ged33630,
18299,2015,ford,doors,silver,pennsylvania,59869,2fmtk4k85fbb28755,
10000,2017,ford,escape,silver,colorado,35021,1fmcu9gd8hud43346,
4100,2012,ford,door,silver,pennsylvania,100264,1fmcu9d76cka93351,
30995,2015,ford,door,off-white,texas,157057,1ft7w2bt5fec61782,
1750,2012,ford,door,black,minnesota,181316,1fmcu0d7xcka88620,
31500,2019,ford,wagon,black,pennsylvania,23222,1fbax2cm8kka31244,
13500,2016,ford,door,white,colorado,87686,1ftfx1ef1gke85837,
7500,2014,ford,door,blue,texas,162918,1ftew1cm8efc15574,
650,2017,ford,door,black,california,0,1fadp3k21hl268441,
22800,2019,ford,wagon,white,pennsylvania,32526,1fbzx2zmxkka31904,
11300,2016,ford,door,white,colorado,69402,3fa6p0k9xgr317088,
32700,2014,ford,door,white,texas,76336,1ft7w2bt8eea52700,
1350,2012,ford,door,white,virginia,163334,1fahp3m22cl334180,
21900,2019,ford,wagon,white,pennsylvania,47628,1fbzx2zm9kka48743,
11700,2014,ford,door,orange,texas,135283,1ftfw1ef4ekd10563,
6500,2014,ford,door,white,georgia,147903,1ftmf1cm3ekd09140,
9800,2014,ford,door,black,colorado,74181,2fmdk3gc9ebb58643,
11000,2014,ford,door,white,texas,77386,1ft7w2a67eeb61127,
1150,2014,ford,door,red,georgia,123349,3fadp4bj5em136791,
13000,2013,ford,cutaway,white,colorado,136661,1fdwe3fs8dda78168,
5500,2013,ford,door,silver,texas,109600,3fa6p0hrxdr251001,
6000,2014,ford,door,black,massachusetts,125369,1fmcu0gx0euc40715,
11200,2013,ford,door,blue,texas,122861,1ftfw1ct7dkg07754,
5000,2016,ford,door,gray,massachusetts,110826,1fadp3f26gl367412,
23400,2019,ford,f-150,white,missouri,12198,1ftmf1c57kkc79371,
13500,2019,ford,door,red,massachusetts,45512,3fa6p0ru3kr188341,
22900,2019,ford,f-150,white,missouri,15656,1ftmf1c51kkd08279,
20000,2020,ford,fusion,silver,virginia,23984,3fa6p0cd0lr116667,
22900,2019,ford,f-150,white,missouri,15821,1ftmf1c52kkc79259,
27000,2020,ford,mustang,red,virginia,12748,1fatp8uh3l5101487,
54500,2019,ford,expedition,blue,oklahoma,9865,1fmju1kt1kea32785,
20600,2020,ford,fusion,black,virginia,17858,3fa6p0cd8lr115427,
23500,2019,ford,f-150,white,missouri,6711,1ftmf1c56kkd08097,
53000,2019,ford,expedition,blue,oklahoma,14939,1fmju1kt7kea32953,
23600,2019,ford,transit,white,missouri,15820,1ftyr1ymxkka55522,
33500,2019,ford,wagon,silver,oklahoma,6140,1fbzx2cg3kka74824,
24400,2019,ford,edge,gray,virginia,25552,2fmpk3k98kbc03043,
13000,2016,ford,focus,black,west virginia,54984,1fadp3l99gl358964,
48400,2019,ford,max,black,virginia,24783,1fmjk2at0kea58243,
26500,2014,ford,door,silver,west virginia,148442,1ft7w2btxeea16216,
46200,2019,ford,max,white,virginia,34191,1fmjk2at6kea38501,
9300,2013,ford,door,silver,west virginia,82072,2fmdk4kc9dba82059,
13500,2012,ford,door,white,west virginia,104559,1ftfw1ef2cfa90460,
27600,2019,ford,edge,silver,virginia,13265,2fmpk4k90kbb81660,
7400,2013,ford,door,red,west virginia,133314,1fm5k8d84dgc38344,
26500,2019,ford,edge,gray,virginia,22458,2fmpk4k98kbc23105,
26000,2013,ford,door,white,west virginia,70106,1ft7w2btxdea17039,
24500,2019,ford,edge,black,virginia,23712,2fmpk3k92kbb89267,
2100,2012,ford,door,red,west virginia,101848,3fadp4bj7cm128642,
16700,2019,ford,ecosport,black,virginia,14994,maj6s3kl6kc281547,
17500,2015,ford,edge,gray,missouri,59726,2fmtk4k99fbb35183,
17000,2019,ford,escape,gray,virginia,16448,1fmcu0gd6kub08933,
22500,2015,ford,door,black,oklahoma,28801,1ftew1cp9fke05161,
34500,2019,ford,f-150,gray,michigan,28938,1ftew1e54kfb82591,
16600,2019,ford,ecosport,black,virginia,19022,maj6s3kl2kc287149,
7500,2014,ford,door,silver,missouri,93832,1fmcu9g9xeuc07694,
34500,2019,ford,f-150,white,michigan,25046,1ftew1e54kfb48392,
25000,2019,ford,edge,black,virginia,22318,2fmpk4k95kbc01949,
36000,2019,ford,f-150,gray,michigan,17301,1ftew1e53kkd48767,
23700,2019,ford,edge,gray,virginia,27413,2fmpk3k98kbb62817,
28600,2019,ford,explorer,silver,michigan,39733,1fm5k8gt7kgb48943,
23500,2013,ford,door,brown,oklahoma,74195,1ftfw1et6dke81934,
25300,2019,ford,explorer,silver,michigan,44383,1fm5k8f8xkgb26965,
24900,2019,ford,flex,white,virginia,19151,2fmhk6d81kba20559,
20300,2012,ford,f-750,white,missouri,188394,3frnf7fa7cv186728,
23400,2020,ford,fusion,gray,michigan,2452,3fa6p0hd6lr110753,
14600,2019,ford,fusion,silver,virginia,36252,3fa6p0lu2kr180496,
25500,2019,ford,f-150,silver,virginia,27136,1ftew1c47kfb18880,
14700,2019,ford,fusion,white,virginia,35951,3fa6p0lu8kr117368,
33700,2019,ford,f-150,white,virginia,35221,1ftew1e53kfa65102,
33400,2019,ford,f-150,gray,virginia,33808,1ftew1e57kfb48077,
34000,2019,ford,f-150,black,michigan,32022,1ftew1e54kfb47744,
17500,2019,ford,fusion,white,virginia,34173,3fa6p0ruxkr138018,
14100,2019,ford,fusion,white,michigan,24272,3fa6p0lu1kr225363,
30000,2019,ford,f-150,black,virginia,19055,1ftew1e52kfb46754,
16500,2019,ford,fusion,red,michigan,34822,3fa6p0d98kr187124,
30600,2019,ford,f-150,gray,virginia,15422,1ftew1e57kfc11954,
12800,2019,ford,ecosport,silver,nevada,24765,maj3s2ke8kc268152,
26000,2019,ford,wagon,white,virginia,23019,1fbzx2zm3kkb24344,
46000,2019,ford,max,black,texas,38243,1fmjk2at6kea15946,
28500,2019,ford,ranger,white,virginia,16509,1fter4fh6kla60107,
24300,2019,ford,edge,silver,nevada,18762,2fmpk4k96kbc37150,
29000,2019,ford,explorer,no_color,texas,28854,1fm5k7f88kgb11648,
15300,2019,ford,escape,black,nevada,17392,1fmcu0gdxkub80752,
27900,2019,ford,mustang,white,new mexico,13558,1fa6p8cf9k5108973,
24700,2019,ford,edge,black,nevada,27082,2fmpk4k90kbb55589,
14400,2019,ford,escape,black,texas,17510,1fmcu0f72kub34778,
15000,2019,ford,ecosport,white,nevada,24662,maj6s3kl3kc251132,
17200,2014,ford,door,black,florida,96076,1ftfw1ct0efc61704,
12800,2019,ford,ecosport,white,nevada,22858,maj3s2ke1kc286878,
46900,2020,ford,explorer,gray,virginia,740,1fmsk8fh3lga11841,
2800,2013,ford,door,gray,florida,110748,1fadp3k22dl187362,
16200,2019,ford,escape,black,nevada,25090,1fmcu9gdxkub80402,
25200,2020,ford,escape,black,virginia,7,1fmcu9f61lua48374,
34800,2019,ford,max,silver,nevada,34277,1fmjk1ht9kea27962,
52000,2019,ford,srw,white,texas,34527,1ft7w2bt5kee35425,
26000,2017,ford,door,white,texas,99923,1ft8w3bt6hee98746,
40600,2019,ford,expedition,white,nevada,39170,1fmju1kt0kea17775,
55000,2019,ford,srw,no_color,texas,16569,1ft8w3bt8kec78838,
5000,2015,ford,door,black,texas,80612,1fadp3f2xfl240127,
36400,2019,ford,max,black,nevada,36616,1fmjk1jt7kea20244,
7500,2015,ford,door,white,texas,92165,1fmcu9gx8fuc81762,
14700,2019,ford,escape,silver,nevada,44778,1fmcu0gd3kub29710,
43900,2020,ford,explorer,no_color,south carolina,2089,1fmsk7fh0lgb38489,
6400,2013,ford,door,red,texas,91652,3fa6p0hr1dr126940,
41100,2019,ford,expedition,silver,nevada,35801,1fmju1kt4kea43604,
23000,2013,ford,door,white,texas,88781,1ft7w2bt3deb85914,
13900,2019,ford,escape,blue,nevada,36978,1fmcu0gd2kub10601,
19000,2012,ford,door,white,texas,189776,1ft7w2bt4cea20954,
34800,2019,ford,max,white,nevada,35233,1fmjk1ht3kea17945,
22000,2012,ford,door,white,texas,151641,1ft7w2bt8ced04247,
16300,2019,ford,escape,white,nevada,37044,1fmcu9hdxkub65946,
18800,2019,ford,escape,green,virginia,15835,1fmcu9gd1kub80952,
13000,2012,ford,cab,white,texas,201187,1fduf5gt3cea67577,
40900,2019,ford,max,black,nevada,41928,1fmjk1kt6kea28110,
47000,2019,ford,expedition,gray,virginia,37059,1fmju2at1kea28890,
12800,2017,ford,door,red,wisconsin,33763,3fa6p0hd6hr205675,
25500,2019,ford,explorer,gray,nevada,29850,1fm5k7f81kgb42773,
17800,2019,ford,escape,black,virginia,26675,1fmcu9gd2kub09873,
25700,2019,ford,f-150,black,nevada,17828,1ftew1c51kke08595,
17200,2019,ford,escape,white,virginia,29632,1fmcu9gd2kua07649,
35000,2019,ford,srw,white,new jersey,11544,1ft7w2b66kee46377,
28800,2019,ford,f-150,white,nevada,21976,1ftew1c50kke09205,
39200,2019,ford,max,black,tennessee,43617,1fmjk1jt7kea20776,
13600,2019,ford,escape,gray,pennsylvania,49254,1fmcu9gdxkua14655,
24200,2019,ford,f-150,black,nevada,51589,1ftew1e43kkc41032,
46900,2019,ford,max,gray,virginia,41399,1fmjk2at3kea27617,
26500,2019,ford,f-150,gray,pennsylvania,11734,1ftex1e51kkd09298,
24700,2019,ford,explorer,silver,nevada,41628,1fm5k7f87kgb11625,
12600,2017,ford,focus,gray,new jersey,15075,1fadp3m2xhl322025,
31800,2019,ford,f-150,red,nevada,26591,1ftew1e58kkd14212,
24500,2019,ford,f-150,white,nevada,22906,1ftew1ebxkkd48349,
26000,2019,ford,f-150,white,virginia,33462,1ftew1c52kfa20803,
21000,2017,ford,f-150,gray,pennsylvania,32747,1ftex1ep6hfa52321,
22500,2019,ford,f-150,white,nevada,33717,1ftew1c50kkc38522,
7700,2017,ford,door,black,pennsylvania,85218,3fa6p0hd5hr138812,
23100,2019,ford,f-150,red,nevada,23512,1ftew1c57kkc38467,
9200,2017,ford,door,white,pennsylvania,57853,3fa6p0h78hr355815,
19600,2019,ford,mustang,gray,nevada,33324,1fatp8uh2k5158763,
11700,2016,ford,door,black,pennsylvania,23803,1fmcu9gx9gub00752,
27300,2019,ford,mustang,blue,nevada,31260,1fatp8ff1k5179289,
14300,2016,ford,edge,white,pennsylvania,69428,2fmpk4j8xgbc53478,
23600,2019,ford,transit,white,nevada,15755,1ftyr2cm5kka60432,
6200,2016,ford,door,gray,pennsylvania,90946,3fa6p0g74gr199577,
22400,2019,ford,wagon,white,nevada,51370,1fbzx2zm0kka60182,
5700,2016,ford,door,black,pennsylvania,99941,3fa6p0g70gr318340,
23600,2019,ford,transit,white,nevada,15456,1ftyr2cm5kka75108,
4600,2016,ford,door,gray,pennsylvania,141603,3fa6p0lu2gr318609,
37500,2019,ford,srw,silver,nevada,2382,1ft7w2bt5kef24315,
10700,2016,ford,van,white,pennsylvania,99544,1ftye1ym1gkb56631,
31900,2019,ford,srw,black,nevada,21546,1ft7w2b6xkee55356,
31600,2019,ford,mustang,black,georgia,16293,1fa6p8cf1k5144124,
12600,2018,ford,escape,gray,nevada,40375,1fmcu0gd0juc90126,
5300,2013,ford,door,gray,pennsylvania,143191,1ftex1cm2dfc43995,
3900,2018,ford,fiesta,blue,nevada,363,3fadp4bj2jm136595,
13000,2015,ford,edge,gray,florida,59656,2fmpk3j80fbb14677,
11800,2018,ford,ecosport,black,nevada,37878,maj3p1ve4jc210836,
24600,2019,ford,edge,black,georgia,20628,2fmpk3k94kbb62331,
14500,2014,ford,door,black,florida,71205,1ftfw1cf3efa59580,
24300,2018,ford,explorer,silver,nevada,26186,1fm5k7f8xjga57221,
12300,2018,ford,fusion,white,nevada,38157,3fa6p0lu9jr269920,
14800,2016,ford,door,blue,new jersey,30325,1fa6p8am4g5301086,
17100,2018,ford,mustang,silver,nevada,31561,1fatp8uhxj5166415,
6800,2016,ford,door,no_color,new jersey,66655,1fadp3f20gl369771,
20300,2018,ford,explorer,blue,connecticut,19029,1fm5k8b89jga75379,
26300,2018,ford,f-150,silver,new york,11739,1ftew1eb4jfc37481,
22500,2016,ford,door,silver,nevada,50423,1ftew1cg0gke04837,
41200,2019,ford,srw,gray,tennessee,25638,1ft7w2bt2kee85523,
20400,2017,ford,door,gray,florida,59798,1fm5k7f8xhgd79206,
49900,2019,ford,drw,black,virginia,5035,1ft8w3dt1kee72172,
12100,2017,ford,escape,silver,new york,32284,1fmcu0f78huc53640,
24000,2016,ford,door,blue,florida,40371,1ftew1cf8gke70396,
9500,2017,ford,escape,white,new york,107569,1fmcu9gd8hub34463,
9000,2017,ford,door,silver,new jersey,96451,3fa6p0g71hr143386,
9800,2017,ford,escape,white,new jersey,94851,1fmcu9gd4huc53644,
7800,2017,ford,door,silver,connecticut,108727,3fa6p0g79hr143393,
17200,2017,ford,f-150,white,new york,91979,1ftew1e80hfb12444,
18800,2017,ford,explorer,gray,new york,76258,1fm5k8d81hgd05701,
9800,2014,ford,door,white,california,147574,1fm5k7d8xega27936,
7000,2013,ford,door,gray,florida,104764,1fahp2f87dg198571,
44000,2019,ford,max,gray,nevada,16934,1fmjk1jt5kea14068,
23400,2019,ford,transit,white,texas,13822,1ftyr1zm9kka71256,
30700,2019,ford,transit,white,texas,5250,1ftbw3xm3kka93802,
15600,2019,ford,escape,black,south carolina,33451,1fmcu0gd0kub64172,
22600,2019,ford,f-150,white,texas,14291,1ftmf1c5xkkc79283,
22900,2019,ford,f-150,white,south carolina,16725,1ftmf1c53kkc79075,
22800,2019,ford,f-150,white,texas,13002,1ftmf1c58kkc79282,
22700,2019,ford,f-150,white,south carolina,18902,1ftmf1c59kkd07753,
23000,2019,ford,f-150,white,texas,9732,1ftmf1c53kkd08302,
22700,2019,ford,f-150,white,south carolina,18947,1ftmf1c57kkc79077,
23000,2019,ford,f-150,white,north carolina,8402,1ftmf1c5xkkd07941,
34400,2019,ford,f-150,gray,south carolina,17450,1ftew1e5xkfc48223,
36500,2016,ford,srw,gray,nevada,53986,1ft8x3bt7gea37597,
23100,2019,ford,f-150,white,south carolina,15848,1ftmf1c57kkc78933,
23300,2019,ford,f-150,white,south carolina,10770,1ftmf1c57kkd07962,
22600,2019,ford,f-150,white,north carolina,14587,1ftmf1c58kkd07940,
4500,2016,ford,door,gray,mississippi,98625,1fa6p0hd9g5118807,
23000,2019,ford,f-150,white,north carolina,10916,1ftmf1c54kkd38537,
8000,2014,ford,door,white,mississippi,107173,1fm5k7f82ega78361,
11500,2019,ford,fiesta,silver,north carolina,10134,3fadp4bj9km116331,
9400,2017,ford,door,no_color,south carolina,43056,3fa6p0h73hr103244,
23000,2019,ford,f-150,white,north carolina,10655,1ftmf1c55kkd38546,
2800,2012,ford,door,black,california,173601,1fahp2kt0cg106208,
22600,2019,ford,transit,white,north carolina,14231,1ftyr1ym9kka50814,
23000,2019,ford,transit,white,north carolina,8985,1ftyr1zm1kka42480,
5200,2016,ford,door,black,south carolina,84338,1fadp3k25gl216776,
19200,2017,ford,door,gray,texas,104290,1ftew1ep7hkd92670,
10100,2017,ford,door,red,texas,45592,3fa6p0h77hr214525,
6200,2015,ford,door,black,south carolina,103960,3fa6p0h71fr175122,
14000,2016,ford,explorer,white,texas,110333,1fm5k7dh8ggd26344,
5000,2015,ford,door,gray,south carolina,138516,3fa6p0g78fr218971,
9200,2016,ford,door,red,texas,49094,1fa6p8am2g5230129,
14700,2016,ford,door,black,texas,97526,1fm5k7d82gga51375,
3000,2014,ford,door,silver,south carolina,87420,1fadp3f22el318074,
30200,2015,ford,door,red,texas,67052,1ftfw1eg8ffa33385,
3800,2013,ford,door,black,south carolina,58913,1fadp3k26dl359277,
3200,2013,ford,door,silver,south carolina,999999,1fadp3k21dl266148,
21500,2015,ford,van,no_color,texas,14482,1fbzx2cm3fka83325,
4900,2016,ford,door,white,california,57084,3fadp4bj3gm105087,
23000,2017,ford,expedition,silver,colorado,90251,1fmju2at7hea52412,
11200,2014,ford,door,no_color,texas,97320,1zvbp8cf7e5320703,
10400,2014,ford,door,white,california,80652,1fadp3l99el442649,
13200,2014,ford,door,black,texas,99816,1ftfx1ct4efc92709,
5200,2013,ford,door,silver,texas,115429,1fmcu0gx7dua39893,
10500,2015,ford,door,red,new jersey,85549,1fmcu9j90fuc00490,
11900,2013,ford,bus,white,california,83030,1fbne3bl8dda45318,
21200,2014,ford,door,white,texas,130168,1fd8w3ht2eeb77253,
23500,2013,ford,door,white,california,80090,1ft8w3b64dea40501,
4700,2013,ford,door,white,texas,118593,1ftex1cm3dfa94061,
11100,2014,ford,door,blue,texas,143704,1ftew1cm6efc31661,
22000,2015,ford,door,white,colorado,53507,1ft7w2b69feb06680,
14000,2013,ford,door,black,colorado,48408,1ftfw1et7dkf11233,
9200,2013,ford,door,white,texas,109672,1ft7x2a68deb25801,
23300,2019,ford,edge,silver,minnesota,28549,2fmpk4k93kbc22718,
21700,2012,ford,door,green,texas,114500,1ft8w3bt9cea39011,
11200,2012,ford,door,blue,texas,67140,1zvbp8cfxc5274121,
11300,2018,ford,escape,gray,north carolina,42168,1fmcu0f79jud41148,
4200,2015,ford,cutaway,color:,illinois,80032,1fdfe4fs3fda25516,
10900,2018,ford,focus,green,north carolina,52240,1fadp3n27jl252178,
42300,2019,ford,max,gray,florida,34874,1fmjk1kt5kea50146,
10500,2014,ford,door,white,idaho,119689,1fdrf3bt6eea35761,
43400,2019,ford,max,gray,florida,37355,1fmjk2at4kea20188,
12500,2016,ford,door,white,idaho,100947,1fdrf3bt4gec18045,
15900,2019,ford,escape,white,minnesota,26040,1fmcu0gd7kuc06417,
42500,2019,ford,max,white,florida,36638,1fmjk1kt1kea13997,
15000,2015,ford,door,white,texas,137004,1fd8x3f67feb56345,
24700,2019,ford,edge,blue,florida,31794,2fmpk4k99kbb55946,
15500,2015,ford,door,white,texas,131106,1fd8x3f67fec17452,
49000,2019,ford,expedition,white,minnesota,22013,1fmju2at3kea40507,
29000,2017,ford,door,black,tennessee,42291,1ftew1eg4hfa66124,
16800,2019,ford,escape,white,florida,13155,1fmcu0gd2kuc33587,
51000,2019,ford,max,red,minnesota,24869,1fmjk2at0kea45301,
16500,2019,ford,escape,white,florida,18454,1fmcu0gd3kub08839,
10000,2016,ford,d,white,texas,16694,nm0ls7f70g1257651,
27900,2019,ford,explorer,gray,florida,28922,1fm5k7f81kgb41445,
23700,2019,ford,edge,gray,florida,23534,2fmpk3k91kbb56583,
20000,2012,ford,dr,color:,california,24581,3frxw7fe4cv310949,
45600,2019,ford,max,gray,florida,35646,1fmjk2at2kea17807,
6000,2012,ford,cab,white,virginia,129873,1fduf5gt7ceb24329,
15600,2019,ford,escape,black,florida,28669,1fmcu0gd0kub14114,
25000,2017,ford,explorer,red,michigan,32454,1fm5k8d85hga74740,
28500,2019,ford,explorer,black,florida,21800,1fm5k7f83kgb41513,
8000,2014,ford,cutaway,yellow,florida,231769,1fdwe3fs3eda53096,
19990,2016,ford,doors,black,connecticut,23796,1fa6p8th6g5218050,
34400,2019,ford,max,gray,florida,42506,1fmjk1ht4kea17579,
30999,2016,ford,doors,shadow black,connecticut,6249,1fa6p8cf1g5209884,
41000,2019,ford,expedition,black,florida,47496,1fmju1kt8kea27843,
27999,2016,ford,doors,gray,massachusetts,10700,1fa6p8cf8g5263621,
42000,2019,ford,expedition,black,florida,39604,1fmju1kt7kea17627,
8000,2013,ford,cutaway,color:,new jersey,250831,1fdfe4fs4dda28874,
29795,2016,ford,doors,triple yellow tri-coat,connecticut,7275,1fa6p8cf2g5223518,
24700,2019,ford,edge,black,florida,8806,2fmpk4j94kbc24835,
